Node;word;frequency_word;betweenness_centrality;clustering_coefficient;eigenvector_centrality;Class_betweenness_centralitylow;Class_betweenness_centralitymedium;Class_betweenness_centralityhigh;Class_clustering_coefficientlow;Class_clustering_coefficientmedium;Class_clustering_coefficienthigh;Class_eigenvector_centralitylow;Class_eigenvector_centralitymedium;Class_eigenvector_centralityhigh
1762;cagadas;1.0;4,71E+10;0.015873015873015876;0.005395247982555721;0;1;0;1;0;1;0;1;0
1586;alcohol;1.0;2,38E+10;0.011904761904761906;0.0053919235703074;0;1;0;0;1;0;0;1;0
419;extranar;1.0;1,01E+11;0.019235405166123307;0.0053856245683876446;0;0;1;1;0;1;0;1;0
1451;comiendome;1.0;2,99E+11;0.011904761904761906;0.005378501115809702;0;1;0;0;1;0;0;1;0
1565;sirve;1.0;2,89E+11;0.012936194642439974;0.005373873136820406;0;1;0;0;1;0;0;1;0
1310;alejarlas;1.0;2,59E+11;0.015147303939810078;0.00537326470260341;0;1;0;0;1;0;0;1;0
994;decision;1.0;1,05E+11;0.015873015873015876;0.005369292697177412;0;0;1;1;0;1;0;1;0
798;tiro;1.0;4,42E+11;0.016904448610693942;0.005368963844112984;0;1;0;1;0;1;0;1;0
32;agonizando;1.0;3,19E+10;0.012936194642439974;0.00536249673827313;0;1;0;0;1;0;0;1;0
822;suba;1.0;2,94E+10;0.016904448610693942;0.005346888468693133;0;1;0;1;0;1;0;1;0
1369;inconsolable;1.0;2,13E+10;0.016904448610693942;0.0053467457400156945;0;1;0;1;0;1;0;1;0
1627;peso;1.0;3,23E+10;0.016904448610693942;0.005344043938584275;0;1;0;1;0;1;0;1;0
751;soportando;1.0;1,25E+10;0.015873015873015876;0.005343206647321199;0;0;1;1;0;1;0;1;0
1664;tres;1.0;2,31E+11;0.01762797448534686;0.005341142300624683;0;1;0;1;0;1;0;1;0
182;detras;1.0;3,71E+10;0.016904448610693942;0.0053399670165838655;0;1;0;1;0;1;0;1;0
602;hundidano;1.0;9,76E+10;0.012936194642439974;0.005335997197843999;0;1;0;0;1;0;0;1;0
1322;linea;1.0;1,25E+11;0.011904761904761906;0.005334981707862003;0;0;1;0;1;0;0;1;0
837;salida;1.0;9,75E+09;0.015873015873015876;0.005332508204625003;0;0;1;1;0;1;0;1;0
1080;super;2.0;0.001094440206354204;0.005601531506775681;0.005329417074616855;1;0;1;0;0;1;0;1;0
267;razones;2.0;0.00021763525422705319;0.005102040816326531;0.005322466315183507;0;1;0;0;0;1;0;1;0
957;decia;1.0;2,75E+09;0.016904448610693942;0.005318407817614933;0;1;0;1;0;1;0;1;0
1062;guardandome;1.0;4,92E+11;0.016904448610693942;0.005316647790979908;0;1;0;1;0;1;0;1;0
20;ocultar;1.0;5,44E+10;0.01365972051709289;0.005308014081395472;0;1;0;0;1;0;0;1;0
1003;quererse;1.0;8,43E+09;0.016904448610693942;0.00530616508675527;0;0;1;1;0;1;0;1;0
1335;mayoria;1.0;5,70E+11;0.012936194642439974;0.00530520219835299;0;1;0;0;1;0;0;1;0
684;desanimada;1.0;0.0001082802714304396;0.016558937431219292;0.005301597781419396;0;1;0;1;0;1;0;1;0
1666;cena;1.0;2,20E+11;0.011904761904761906;0.005297404914561217;0;1;0;0;1;0;0;1;0
1738;empuja;1.0;3,57E+09;0.019841269841269844;0.005290053916765425;0;0;1;1;0;1;0;1;0
1413;pesimista;1.0;5,77E+11;0.013967627380118045;0.00528529382957755;0;1;0;0;1;0;0;1;0
1144;pequena;1.0;0.00010184481668080944;0.011904761904761906;0.005280780580055277;0;1;0;0;1;0;0;1;0
1708;completo;1.0;1,63E+11;0.018659407223024928;0.005272896346994663;0;0;1;1;0;1;0;1;0
1238;epoca;1.0;8,26E+09;0.02159622845360083;0.005271954170534521;0;0;1;1;0;1;0;1;0
1385;sentimentalmente;1.0;2,09E+11;0.018203972428445236;0.005268853280191594;0;1;0;1;0;1;0;1;0
1766;incapaz;1.0;1,66E+10;0.012936194642439974;0.005264738338028028;0;0;1;0;1;0;0;1;0
1254;larga;1.0;2,24E+11;0.02190413531662598;0.005257494277526745;0;1;0;1;0;1;0;1;0
1065;fatal;1.0;1,19E+10;0.011904761904761906;0.005256604815896702;0;0;1;0;1;0;0;1;0
1109;puse;1.0;2,22E+11;0.012936194642439974;0.005254734963948712;0;1;0;0;1;0;0;1;0
1767;impotencia;1.0;2,16E+11;0.013659720517092891;0.005244625675039187;0;1;0;0;1;0;0;1;0
991;enteron;0.00046637578002973714;0.007244763690297404;0.0052421189342624535;1;0;1;0;0;1;0;1;0;
2;malas;2.0;0.0020752491862374603;0.006173402253311968;0.0052415015222149215;1;0;1;0;0;1;0;1;0
1656;sacarlo;1.0;5,20E+11;0.012936194642439974;0.0052298539506446745;0;1;0;0;1;0;0;1;0
1590;ptm;1.0;7,84E+08;0.018690380740780544;0.0052232565449351455;0;0;1;1;0;1;0;1;0
622;todosun;1.0;3,28E+09;0.016904448610693942;0.005211986387047911;0;1;0;1;0;1;0;1;0
1549;muchas;1.0;2,82E+11;0.011904761904761906;0.005203479694586497;0;1;0;0;1;0;0;1;0
482;rindo;1.0;1,55E+11;0.012936194642439974;0.005201853696958979;0;0;1;0;1;0;0;1;0
1712;inspiracion;1.0;2,01E+11;0.011904761904761906;0.005196199255442161;0;0;1;0;1;0;0;1;0
940;irte;1.0;6,54E+09;0.01762797448534686;0.005196051416942332;0;0;1;1;0;1;0;1;0
931;agotada;1.0;6,20E+10;0.015873015873015876;0.005188218684727909;0;1;0;1;0;1;0;1;0
404;motivos;2.0;0.0001347145883839715;0.005323062117257546;0.005187993598527656;0;1;0;0;0;1;0;1;0
1680;vendria;1.0;0.0001201532779429398;0.014691153254770958;0.0051748505632557866;0;1;0;0;1;0;0;1;0
1450;engano;1.0;0.0;0.027935254760236086;0.00516712582424743;0;0;1;1;0;1;0;1;0
1363;perfecto;1.0;7,11E+10;0.012936194642439974;0.005163226759533415;0;1;0;0;1;0;0;1;0
1561;medicamentos;1.0;2,51E+11;0.016904448610693942;0.0051599100723682245;0;1;0;1;0;1;0;1;0
1284;aliento;2.0;0.0002351538050843366;0.005952380952380953;0.005158006263628789;0;1;0;0;0;1;0;1;0
1042;equivoque;1.0;5,39E+10;0.013967627380118045;0.005155616563757019;0;1;0;0;1;0;0;1;0
1637;cuchillas;1.0;6,39E+10;0.016904448610693942;0.00514851472143915;0;1;0;1;0;1;0;1;0
1569;aire;2.0;1,32E+11;0.01169391143119495;0.005120883540838792;0;0;1;0;1;0;0;1;0
205;lastima;2.0;0.000800108077924245;0.007244763690297404;0.005107096564446181;1;0;1;0;0;1;0;1;0
1709;quedarse;1.0;7,48E+09;0.015873015873015876;0.005097860821103199;0;0;1;1;0;1;0;1;0
773;guerra;1.0;2,65E+10;0.01762797448534686;0.005093203474041069;0;1;0;1;0;1;0;1;0
1197;toque;1.0;7,29E+09;0.015873015873015876;0.005081436396747321;0;0;1;1;0;1;0;1;0
583;permitir;1.0;0.0;0.030534302395738674;0.00507929771084898;0;0;1;1;0;1;0;1;0
388;cuarto;3.0;0.0003488034552384692;0.005796066271757153;0.005077500199052015;0;1;0;0;0;1;0;1;0
551;deprimirme;1.0;1,26E+11;0.015753559510204646;0.005074687081207272;0;0;1;0;1;0;0;1;0
1289;suicido;1.0;1,54E+11;0.012936194642439974;0.005063661294026722;0;0;1;0;1;0;0;1;0
703;enojarse;1.0;4,47E+11;0.013967627380118043;0.005056524635931251;0;1;0;0;1;0;0;1;0
1556;masme;2.0;3,59E+10;0.013693786113567767;0.005052205393910405;0;1;0;0;1;0;0;1;0
1668;prometi;1.0;3,65E+11;0.015873015873015876;0.005049158611554731;0;1;0;1;0;1;0;1;0
1715;desconocen;1.0;1,23E+11;0.018659407223024928;0.005043751632405561;0;0;1;1;0;1;0;1;0
581;mientra;1.0;2,06E+11;0.02190413531662598;0.005041636638895618;0;1;0;1;0;1;0;1;0
956;discuti;1.0;7,10E+10;0.011904761904761906;0.0050347765648780865;0;1;0;0;1;0;0;1;0
1592;conocen;1.0;1,52E+11;0.016904448610693942;0.005028768476966469;0;0;1;1;0;1;0;1;0
1434;opresion;1.0;3,37E+10;0.011904761904761906;0.005025167943323592;0;1;0;0;1;0;0;1;0
461;abandonada;1.0;1,15E+11;0.011904761904761906;0.005020370192609682;0;0;1;0;1;0;0;1;0
1764;piense;1.0;1,51E+11;0.011904761904761906;0.005007376015930562;0;0;1;0;1;0;0;1;0
1394;existenciales;1.0;1,54E+09;0.01762797448534686;0.004999724804243449;0;0;1;1;0;1;0;1;0
1694;prefiero;1.0;0.0;0.03433927548350972;0.004996188215146333;0;0;1;1;0;1;0;1;0
958;quede;2.0;0.001386172763023694;0.005102040816326531;0.004986832727763099;1;0;1;0;0;1;0;1;0
66;segun;1.0;5,52E+11;0.011904761904761906;0.004982914917851132;0;1;0;0;1;0;0;1;0
1603;comenzo;1.0;4,45E+11;0.012936194642439974;0.00497649801750966;0;1;0;0;1;0;0;1;0
457;asesinarme;1.0;2,87E+11;0.011904761904761906;0.0049759886712640086;0;1;0;0;1;0;0;1;0
860;acostada;2.0;0.0001906081698456341;0.006802721088435375;0.004974443110052164;0;1;0;0;0;1;0;1;0
598;sentirnos;1.0;2,12E+11;0.011904761904761906;0.0049598854520166895;0;1;0;0;1;0;0;1;0
327;pequenas;1.0;0.00016347075140990547;0.014691153254770958;0.004945441098824027;0;1;0;0;1;0;0;1;0
385;hacermi;1.0;5,19E+08;0.016904448610693942;0.004942929568323936;0;0;1;1;0;1;0;1;0
547;piernas;1.0;3,96E+11;0.018203972428445236;0.004942127115102247;0;1;0;1;0;1;0;1;0
442;existiendo;1.0;0.0006769867147934155;0.014722126772526574;0.0049357866787343415;1;0;1;0;1;0;0;1;0
1544;levantarte;1.0;2,96E+11;0.013659720517092891;0.004935283839132702;0;1;0;0;1;0;0;1;0
1760;evito;1.0;4,28E+09;0.012936194642439974;0.004913354608083082;0;1;0;0;1;0;0;1;0
1786;mataa;1.0;0.0;0.03779526314209999;0.004913183025355886;0;0;1;1;0;1;0;1;0
1673;vencerme;1.0;2,41E+11;0.020870516520395028;0.004913093774401477;0;1;0;1;0;1;0;1;0
806;camino;1.0;4,43E+10;0.012936194642439974;0.004908924477436884;0;1;0;0;1;0;0;1;0
1722;justificacion;1.0;1,84E+11;0.011904761904761906;0.004907228618027927;0;0;1;0;1;0;0;1;0
1181;mucha;2.0;0.00019682107536569097;0.005323062117257546;0.004904588686312259;0;1;0;0;0;1;0;1;0
560;tsn;1.0;4,51E+10;0.015873015873015876;0.00490453477819802;0;1;0;1;0;1;0;1;0
1079;daba;2.0;0.00017246940316480283;0.005102040816326531;0.004902083494017412;0;1;0;0;0;1;0;1;0
239;serio;1.0;1,41E+11;0.011904761904761906;0.00488586820741199;0;0;1;0;1;0;0;1;0
150;sabia;2.0;0.0014811496904649443;0.005478103376111742;0.004872707324127679;1;0;1;0;0;1;0;1;0
737;cerrar;1.0;3,10E+11;0.011904761904761906;0.00487159602890439;0;1;0;0;1;0;0;1;0
704;sacaron;1.0;5,65E+10;0.01619080882163454;0.004866552983043299;0;1;0;1;0;1;0;1;0
1220;bola;1.0;3,02E+11;0.011904761904761906;0.004857754216577176;0;1;0;0;1;0;0;1;0
1600;ilucion;1.0;2,98E+10;0.011904761904761906;0.0048549079935481625;0;1;0;0;1;0;0;1;0
1742;persigue;1.0;1,79E+10;0.012936194642439974;0.00484724588338531;0;0;1;0;1;0;0;1;0
543;todas;10.0;3,70E+10;0.018203972428445236;0.004844791648761576;0;1;0;1;0;1;0;1;0
1624;paren;1.0;3,16E+10;0.011904761904761906;0.004844335466609934;0;1;0;0;1;0;0;1;0
1440;salud;1.0;1,89E+10;0.023351187065931815;0.004843285871770319;0;0;1;1;0;1;0;1;0
1720;jodido;1.0;5,36E+10;0.012936194642439974;0.004825848194848026;0;1;0;0;1;0;0;1;0
1288;gilipollas;1.0;1,28E+11;0.012936194642439974;0.004824702196558932;0;0;1;0;1;0;0;1;0
1734;estarlo;1.0;6,05E+09;0.015873015873015876;0.004824486265416908;0;0;1;1;0;1;0;1;0
731;inicio;1.0;3,08E+10;0.011904761904761906;0.004819748547892891;0;1;0;0;1;0;0;1;0
1395;preguntarme;1.0;3,07E+11;0.013967627380118045;0.004807892206388997;0;1;0;0;1;0;0;1;0
884;enfermo;1.0;2,77E+11;0.012936194642439974;0.004793595024023884;0;1;0;0;1;0;0;1;0
1301;tremendas;1.0;4,42E+10;0.011904761904761906;0.004783396634715857;0;1;0;0;1;0;0;1;0
411;intentas;1.0;2,89E+11;0.011904761904761906;0.004782506742381319;0;1;0;0;1;0;0;1;0
217;adolescencia;2.0;0.0007680124020956819;0.005102040816326531;0.004780257263088626;1;0;1;0;0;1;0;1;0
573;dio;1.0;4,87E+10;0.011904761904761906;0.004772869636656711;0;1;0;0;1;0;0;1;0
925;volverlos;1.0;7,75E+10;0.011904761904761906;0.004764475623768807;0;1;0;0;1;0;0;1;0
383;intentandopero;1.0;7,26E+09;0.011904761904761906;0.004761850119697815;0;1;0;0;1;0;0;1;0
1068;diazepam;2.0;0.0001256396459454039;0.007392111224251414;0.004753913111866293;0;1;0;0;0;1;0;1;0
1045;nerviosa;1.0;0.0001045128798968785;0.011904761904761906;0.004743145833018387;0;1;0;0;1;0;0;1;0
868;ello;2.0;0.0003335622524734986;0.005952380952380953;0.004742165168549725;0;1;0;0;0;1;0;1;0
987;mando;1.0;2,53E+10;0.011904761904761906;0.0047378069569256375;0;1;0;0;1;0;0;1;0
933;sonrio;1.0;1,23E+11;0.015873015873015876;0.0047354703687500325;0;0;1;1;0;1;0;1;0
235;rostro;1.0;5,46E+11;0.013659720517092891;0.004723356368054056;0;1;0;0;1;0;0;1;0
1564;enseriodebo;1.0;1,92E+11;0.012936194642439974;0.004716268745922306;0;0;1;0;1;0;0;1;0
873;dado;2.0;8,41E+10;0.005102040816326531;0.004714929685447018;0;1;0;0;0;1;0;1;0
1522;podia;5.0;9,17E+10;0.011904761904761906;0.004709894244651402;0;1;0;0;1;0;0;1;0
245;preguntar;1.0;5,33E+10;0.011904761904761906;0.004708141999774603;0;1;0;0;1;0;0;1;0
664;pieles;1.0;7,91E+09;0.017627974485346858;0.004703916340722067;0;0;1;1;0;1;0;1;0
1675;despreciandome;1.0;7,71E+10;0.011904761904761906;0.004698163182765225;0;1;0;0;1;0;0;1;0
605;podido;1.0;8,60E+10;0.012936194642439974;0.0046886684947910155;0;1;0;0;1;0;0;1;0
1194;acrecientan;1.0;0.00011604166271021423;0.017500564540377895;0.004687630069770576;0;1;0;1;0;1;0;1;0
202;descansa;1.0;9,51E+09;0.01999874682372815;0.004678509093077964;0;0;1;1;0;1;0;1;0
872;tomarmela;1.0;6,51E+10;0.013659720517092891;0.004676755401776043;0;1;0;0;1;0;0;1;0
1110;progreso;1.0;2,17E+10;0.01793588134837201;0.004671087781436292;0;1;0;1;0;1;0;1;0
946;imaginas;1.0;2,89E+11;0.011904761904761906;0.004669401135791236;0;1;0;0;1;0;0;1;0
1049;riendome;1.0;1,34E+10;0.01762797448534686;0.004667441585682984;0;0;1;1;0;1;0;1;0
1410;echando;1.0;2,72E+11;0.011904761904761906;0.0046643314440153565;0;1;0;0;1;0;0;1;0
641;valentia;1.0;5,90E+09;0.011904761904761906;0.004664172449141426;0;0;1;0;1;0;0;1;0
828;fracase;1.0;4,08E+10;0.011904761904761906;0.0046611609541847045;0;1;0;0;1;0;0;1;0
429;saludo;1.0;0.00014827120231072143;0.011904761904761906;0.004655131005307841;0;1;0;0;1;0;0;1;0
212;largo;1.0;2,20E+11;0.013967627380118043;0.004653568199382517;0;1;0;0;1;0;0;1;0
1124;divirtiendose;1.0;5,89E+10;0.012936194642439974;0.004652044994016275;0;1;0;0;1;0;0;1;0
1219;aguanta;1.0;5,32E+10;0.018659407223024928;0.004646594148729471;0;1;0;1;0;1;0;1;0
1580;correr;1.0;6,26E+10;0.016904448610693942;0.004642082199101641;0;1;0;1;0;1;0;1;0
852;deprimiday;1.0;1,65E+11;0.012936194642439974;0.004631975596373315;0;0;1;0;1;0;0;1;0
984;aportar;1.0;5,06E+10;0.016904448610693942;0.004625725944667125;0;1;0;1;0;1;0;1;0
1446;mitad;1.0;1,86E+11;0.018690380740780544;0.004624169412314278;0;0;1;1;0;1;0;1;0
427;miserable;1.0;3,56E+11;0.011904761904761906;0.004622669447466949;0;1;0;0;1;0;0;1;0
1103;poca;1.0;1,35E+10;0.015873015873015876;0.004621726826107701;0;0;1;1;0;1;0;1;0
258;extranaria;1.0;5,51E+09;0.01999874682372815;0.004617844685506528;0;0;1;1;0;1;0;1;0
1428;bach;4,80E+10;0.011904761904761906;0.004617530157787552;0;1;0;0;1;0;0;1;0;
1584;engordado;1.0;0.0001308245571378099;0.011904761904761906;0.0046173449515000825;0;1;0;0;1;0;0;1;0
1023;anos;9.0;3,05E+10;0.011904761904761906;0.004605424716175446;0;1;0;0;1;0;0;1;0
1339;suelos;1.0;1,55E+10;0.011904761904761906;0.004604747205875875;0;0;1;0;1;0;0;1;0
342;vendra;1.0;3,95E+10;0.015873015873015876;0.004603171314975974;0;1;0;1;0;1;0;1;0
738;rede;3,53E+10;0.01365972051709289;0.004600676243099668;0;1;0;0;1;0;0;1;0;
771;piel;2.0;6,47E+10;0.00915764358585829;0.004595309139971614;0;1;0;0;1;0;0;1;0
96;ponerme;2.0;0.0002353801303521087;0.00978127579540555;0.004586831641212799;0;1;0;0;1;0;0;1;0
1553;religion;1.0;3,17E+11;0.013659720517092891;0.004577758044130307;0;1;0;0;1;0;0;1;0
1593;encuentran;1.0;2,23E+11;0.011904761904761906;0.0045729874941206625;0;1;0;0;1;0;0;1;0
1287;dijo;1.0;1,01E+11;0.011904761904761906;0.004571732887933956;0;0;1;0;1;0;0;1;0
1439;verga;1.0;4,98E+08;0.015873015873015876;0.004570946419789343;0;0;1;1;0;1;0;1;0
1100;monton;1.0;1,36E+11;0.011904761904761906;0.004569200501175361;0;0;1;0;1;0;0;1;0
82;neutro;1.0;4,79E+09;0.015873015873015876;0.004568109731709863;0;0;1;1;0;1;0;1;0
1047;viendo;2.0;0.0004775167673815176;0.0070237423893663884;0.0045674778288444726;1;0;1;0;0;1;0;1;0
1001;asesino;1.0;9,39E+10;0.012936194642439974;0.004556660184554866;0;1;0;0;1;0;0;1;0
981;errores;1.0;1,46E+11;0.015873015873015876;0.0045504835383592705;0;0;1;1;0;1;0;1;0
1037;multitud;1.0;1,33E+11;0.011904761904761906;0.004548873832018805;0;0;1;0;1;0;0;1;0
361;part;0.00012741208950920092;0.005952380952380953;0.004545875677907181;0;1;0;0;0;1;0;1;0;
1215;andar;1.0;7,73E+09;0.014235718460191268;0.004541413181088996;0;1;0;0;1;0;0;1;0
1426;asustais;1.0;3,20E+10;0.013967627380118045;0.004540084713243225;0;1;0;0;1;0;0;1;0
1070;mirando;2.0;0.00017857477570066134;0.006629616895536364;0.004533184484651017;0;1;0;0;0;1;0;1;0
819;pedo;1.0;1,51E+11;0.016904448610693942;0.004528593156589841;0;0;1;1;0;1;0;1;0
25;ladepresionesmulticolor;1.0;1,30E+11;0.016904448610693942;0.004528120777171606;0;0;1;1;0;1;0;1;0
521;vencida;1.0;1,89E+10;0.011904761904761906;0.0045209127663020056;0;0;1;0;1;0;0;1;0
599;llorarvolvemos;1.0;6,14E+09;0.011904761904761906;0.0045189032840642265;0;1;0;0;1;0;0;1;0
1475;tratar;1.0;4,25E+10;0.012936194642439974;0.00451589233663192;0;1;0;0;1;0;0;1;0
1682;machacan;1.0;6,55E+10;0.016904448610693942;0.004508391038401904;0;1;0;1;0;1;0;1;0
285;salio;1.0;6,63E+10;0.01365972051709289;0.0045076157513328306;0;1;0;0;1;0;0;1;0
1367;patetico;1.0;8,31E+09;0.012936194642439974;0.004507483953508739;0;0;1;0;1;0;0;1;0
1474;cago;1.0;2,76E+11;0.012936194642439974;0.004504947541903562;0;1;0;0;1;0;0;1;0
950;comiendo;1.0;1,92E+11;0.016904448610693942;0.00449396895555055;0;0;1;1;0;1;0;1;0
61;fiesta;1.0;2,53E+11;0.018690380740780544;0.004493216767690568;0;1;0;1;0;1;0;1;0
996;cumpleanos;2.0;0.00021524954795169006;0.005952380952380953;0.00448443455523068;0;1;0;0;0;1;0;1;0
1206;morirmesi;1.0;2,12E+09;0.012936194642439974;0.004481553075680738;0;1;0;0;1;0;0;1;0
870;servia;1.0;5,28E+10;0.014235718460191268;0.0044731800714798604;0;1;0;0;1;0;0;1;0
1403;merece;1.0;3,37E+11;0.011904761904761906;0.004470759860218693;0;1;0;0;1;0;0;1;0
359;fuertepero;1.0;2,17E+11;0.011904761904761906;0.004469785620459141;0;1;0;0;1;0;0;1;0
832;impiden;1.0;1,95E+11;0.018203972428445236;0.004466960807114836;0;0;1;1;0;1;0;1;0
485;perdonar;1.0;5,30E+10;0.01762797448534686;0.004464136449697781;0;0;1;1;0;1;0;1;0
494;deprime;1.0;3,48E+10;0.015873015873015876;0.004461250629975208;0;1;0;1;0;1;0;1;0
322;borrar;1.0;8,31E+09;0.016904448610693942;0.004460423519474522;0;0;1;1;0;1;0;1;0
1672;consigan;1.0;1,62E+11;0.011904761904761906;0.004458500044871723;0;0;1;0;1;0;0;1;0
1402;termina;1.0;1,18E+11;0.011904761904761906;0.004457949393097313;0;0;1;0;1;0;0;1;0
585;aaaaa;1.0;1,55E+11;0.013659720517092891;0.004450717946824059;0;0;1;0;1;0;0;1;0
1608;vienen;1.0;5,80E+09;0.011904761904761906;0.004446731109421154;0;0;1;0;1;0;0;1;0
437;grado;1.0;3,84E+10;0.018690380740780544;0.004442167122918405;0;1;0;1;0;1;0;1;0
1425;suy;1.0;3,86E+11;0.011904761904761906;0.004433687631964224;0;1;0;0;1;0;0;1;0
1409;estallado;1.0;3,11E+11;0.011904761904761906;0.004422238417137524;0;1;0;0;1;0;0;1;0
316;pense;3.0;0.0003443756367351602;0.005644884934882898;0.004420698978422946;0;1;0;0;0;1;0;1;0
453;terminas;1.0;1,54E+11;0.012936194642439974;0.004420686784846614;0;0;1;0;1;0;0;1;0
949;entienda;1.0;2,71E+10;0.016904448610693942;0.004418858014307629;0;1;0;1;0;1;0;1;0
1710;estancado;1.0;7,67E+09;0.011904761904761906;0.0044186149192935835;0;0;1;0;1;0;0;1;0
1378;pues;1.0;1,52E+11;0.011904761904761906;0.004417522247687935;0;0;1;0;1;0;0;1;0
372;pensandolo;1.0;6,79E+10;0.015873015873015876;0.0044109802915416;0;1;0;1;0;1;0;1;0
489;compadecerse;1.0;1,65E+10;0.011904761904761906;0.004409416251782743;0;0;1;0;1;0;0;1;0
1202;pueday;1.0;9,64E+10;0.011904761904761906;0.00440685261494704;0;1;0;0;1;0;0;1;0
373;bieneso;1.0;9,26E+10;0.011904761904761906;0.0044037206794837564;0;1;0;0;1;0;0;1;0
928;conoce;1.0;3,89E+10;0.034420338830332436;0.004403712218044963;0;1;0;1;0;1;0;1;0
927;absoluto;1.0;2,44E+11;0.03442033883033243;0.004403712218044963;0;1;0;1;0;1;0;1;0
1029;paz;2.0;0.0002558952019731764;0.005952380952380953;0.004399167930792601;0;1;0;0;0;1;0;1;0
1661;mentalllll;1.0;2,21E+10;0.011904761904761906;0.004392982590301738;0;1;0;0;1;0;0;1;0
670;deshecha;1.0;6,48E+09;0.015873015873015876;0.0043917702960072314;0;0;1;1;0;1;0;1;0
1092;olvidar;1.0;2,48E+10;0.014235718460191268;0.004389251815494107;0;1;0;0;1;0;0;1;0
1776;habla;1.0;3,11E+11;0.011904761904761906;0.004378542011186958;0;1;0;0;1;0;0;1;0
1636;cesa;1.0;4,57E+10;0.012936194642439974;0.004375218896719202;0;1;0;0;1;0;0;1;0
752;ejemplo;1.0;0.0009695316372881614;0.012936194642439974;0.00436199368156519;1;0;1;0;1;0;0;1;0
1688;vestirme;1.0;1,88E+11;0.015873015873015876;0.004361949554083881;0;0;1;1;0;1;0;1;0
1234;viernes;1.0;2,11E+11;0.012936194642439974;0.004356444305438224;0;1;0;0;1;0;0;1;0
1081;rara;1.0;0.0001091478380078757;0.011904761904761906;0.004350280705830828;0;1;0;0;1;0;0;1;0
1697;das;1.0;5,37E+09;0.015873015873015876;0.004347450966965467;0;0;1;1;0;1;0;1;0
544;munecas;1.0;4,34E+10;0.011904761904761906;0.004345110110023891;0;1;0;0;1;0;0;1;0
1292;levantar;1.0;5,58E+10;0.011904761904761906;0.004335452895482985;0;1;0;0;1;0;0;1;0
1683;diciendome;1.0;0.0;0.02793525476023609;0.004334244144518565;0;0;1;1;0;1;0;1;0
116;clima;1.0;0.00015459148498862772;0.011904761904761906;0.004329924728231636;0;1;0;0;1;0;0;1;0
1038;fechas;1.0;1,24E+11;0.011904761904761906;0.0043283260780364805;0;0;1;0;1;0;0;1;0
1136;bolita;1.0;6,45E+09;0.015873015873015876;0.0043246204406626925;0;0;1;1;0;1;0;1;0
673;escuche;2.0;0.0012483187614211093;0.006020479441370667;0.004324353059957749;1;0;1;0;0;1;0;1;0
1217;escape;1.0;1,21E+11;0.011904761904761906;0.004297501963646624;0;0;1;0;1;0;0;1;0
433;fallando;1.0;1,61E+10;0.012936194642439974;0.004290804563912025;0;0;1;0;1;0;0;1;0
1447;clase;1.0;1,60E+10;0.015873015873015876;0.004287008850564175;0;0;1;1;0;1;0;1;0
1554;ilusion;1.0;5,68E+11;0.01365972051709289;0.004277872010870418;0;1;0;0;1;0;0;1;0
1069;agobiando;1.0;0.0004791477674361248;0.013967627380118045;0.0042754298345920845;1;0;1;0;1;0;0;1;0
688;rio;1.0;6,04E+09;0.01365972051709289;0.004272338033080218;0;0;1;0;1;0;0;1;0
1643;hablandole;1.0;7,79E+09;0.022597794459230738;0.004270342710271237;0;0;1;1;0;1;0;1;0
764;dias;26.0;1,41E+10;0.015873015873015876;0.004269734771851559;0;0;1;1;0;1;0;1;0
360;derrumbo;1.0;1,97E+10;0.011904761904761906;0.0042665279469461925;0;0;1;0;1;0;0;1;0
1416;dejase;1.0;1,30E+11;0.014235718460191268;0.004266366001663558;0;0;1;0;1;0;0;1;0
862;tdo;1.0;9,54E+10;0.011904761904761906;0.004264042333398932;0;1;0;0;1;0;0;1;0
1735;alma;1.0;9,99E+09;0.011904761904761906;0.004258465082550651;0;0;1;0;1;0;0;1;0
1631;roja;1.0;2,31E+10;0.011904761904761906;0.004255466127685464;0;1;0;0;1;0;0;1;0
954;embargo;1.0;1,58E+10;0.012936194642439974;0.0042554257506876945;0;0;1;0;1;0;0;1;0
1172;ahogo;1.0;1,36E+09;0.011904761904761906;0.004253472918935508;0;0;1;0;1;0;0;1;0
1669;abuela;1.0;4,47E+11;0.011904761904761906;0.004252652719643345;0;1;0;0;1;0;0;1;0
94;imagino;1.0;0.0006539381683395695;0.017935881348372013;0.004250878338093973;1;0;1;1;0;1;0;1;0
488;podrian;1.0;1,79E+10;0.011904761904761906;0.004237958852495386;0;0;1;0;1;0;0;1;0
985;negatividad;1.0;0.0;0.02793525476023609;0.0042344073750701025;0;0;1;1;0;1;0;1;0
1127;tonta;1.0;6,50E+10;0.011904761904761906;0.004229267372538568;0;0;1;0;1;0;0;1;0
617;problematica;1.0;0.0013440728761653007;0.011904761904761906;0.004225620196099802;1;0;1;0;1;0;0;1;0
1282;enserio;1.0;7,23E+10;0.012936194642439974;0.004220143653979094;0;1;0;0;1;0;0;1;0
1665;almuerzo;1.0;1,34E+11;0.011904761904761906;0.0042128222789427384;0;0;1;0;1;0;0;1;0
358;esfuercenunca;1.0;1,11E+11;0.019235405166123307;0.0041907931532996524;0;0;1;1;0;1;0;1;0
1473;segundos;1.0;1,78E+11;0.011904761904761906;0.004189525067283116;0;0;1;0;1;0;0;1;0
